magazine,2
maggot,2
magic,20
magical,2
magine,1
magnet,2
magnetic,3
magneto,1
maid,3
maiden,2
mail,4
main,14
maintain,4
maison,1
majesty,1
major,2
mak,1
makaveli,1
make,368
makeover,1
maker,3
makeup,11
makin,34
making,30
mal,1
malcolm,2
maldad,1
malibu,2
mall,7
mally,1
malo,1
malone,5
maluma,1
mam,1
mama,85
mamacita,4
mami,11
mamita,1
mammy,1
man,179
manage,1
manana,1
mandatory,1
mandela,1
mandem,2
mane,5
manera,1
maneuver,1
manga,1
manger,1
mani,2
maniac,3
manic,1
manifest,1
manilows,1
mankind,1
mann,2
mannequin,4
manner,5
mano,3
manolo,1
mansa,1
mansion,18
mantle,1
manual,1
many,59
map,5
maple,2
mar,9
marathon,4
marbella,1
marble,4
marcellus,1
march,2
marching,3
mardi,2
margarita,2
margiela,4
margielas,3
maria,2
mariah,2
maricon,1
marie,1
marijuana,2
marina,2
mariner,1
mario,1
marion,2
mark,5
markelle,1
marker,1
market,2
marlboro,3
marley,2
marli,1
marlin,1
marquette,1
married,10
marry,1
marshal,1
marshall,1
marshmallow,2
martian,2
martin,5
martyr,1
mary,10
mascot,1
maserati,3
mask,13
mass,8
massage,2
masseuse,1
masta,1
master,4
masterpiece,4
mastro,1
masturbate,2
mata,2
match,17
matchin,1
matching,5
mate,5
math,4
mathematic,1
mathematician,1
matrix,1
matte,8
matter,50
mattered,1
mattress,5
maturity,1
maverick,3
max,2
may,20
maybach,19
maybe,71
maybelline,2
mazda,1
maze,3
mazel,1
mbm,3
mc,4
mccartney,1
mcdonald,1
mcdonalds,1
mcgrady,1
mcgwire,1
mclaren,2
mclovin,2
meadow,1
meal,6
mean,94
meanest,1
meanie,3
meanin,2
meaning,6
meant,30
meanwhile,1
measure,1
measurement,1
meat,1
mebliyya,1
mecca,1
med,2
medal,1
meddle,1
medellin,1
mediate,1
medical,1
medicate,4
medication,2
medicine,4
mediocre,1
medium,2
medusa,2
meech,1
meek,6
meenie,1
meeny,1
meet,34
meetin,1
meeting,5
mega,1
megamind,1
megan,1
megatron,1
mein,1
meine,1
mejor,4
melanin,1
mello,2
melly,1
melo,1
melody,8
melt,2
melted,1
member,6
meme,3
memo,1
memori,1
memorize,1
memory,25
men,16
menace,4
menacing,1
menage,5
mend,3
mental,3
mentality,2
mentally,3
mente,1
mention,10
mentioned,1
menu,1
meow,1
mer,1
mercedes,9
merch,2
mercy,3
mere,1
merge,1
merky,1
merrier,1
merrily,1
merry,17
mess,28
message,12
messed,6
messin,3
messy,2
met,38
metal,6
metallic,1
metaphor,1
meter,4
methamphetamine,1
metro,4
mexico,3
mez,1
mezclo,2
mfalme,2
mg,2
mhm,9
mhmm,1
mhmmhm,1
mi,18
miami,9
mic,3
michael,10
michelin,3
mick,1
mickey,1
microphone,2
microscope,1
midas,2
middle,24
middleman,3
midget,2
midnight,8
mientras,1
might,124
mighta,1
mighty,3
migos,1
migraine,1
migrate,1
miiri,1
mike,10
mikey,1
mil,13
milan,11
mild,1
mile,21
mileage,5
military,2
milk,1
milked,1
mill,8
mille,14
miller,1
milles,1
milli,8
milligram,1
million,53
millionaire,9
millis,3
millisecond,1
milly,2
mimosa,1
minaj,1
mind,188
mindin,1
mindless,1
mine,78
miney,1
mingle,1
mini,1
minimum,3
minithin,1
minivan,1
mink,5
minnesota,2
minor,1
mint,1
minus,3
minute,48
miny,1
mio,1
mir,1
miracle,2
miraculous,1
mirage,1
mirror,21
mirrored,1
miscarriage,1
miserable,3
misery,3
misfit,3
misguided,1
misinformed,1
mislead,1
mismatch,1
mismo,1
miss,54
missed,12
missile,3
missin,12
missing,9
mission,7
mississippi,1
mistake,22
mister,3
mistletoe,17
mistletoeembed,1
mistletoeing,2
mistook,2
misunderstood,1
mit,2
mitch,2
mitten,1
mix,12
mixed,8
mixin,4
mixing,5
mixtape,2
mixy,1
mm,27
mmh,15
mmm,63
mo,9
moan,2
moanin,2
moat,1
mob,9
mobay,1
mobile,1
moby,2
moccasin,2
mockin,1
moco,2
mocros,1
mode,8
model,14
modern,3
modest,6
module,1
moe,2
moesha,1
mofo,2
moist,2
mojito,1
mojo,1
molasses,2
mold,4
molly,12
mom,22
moment,39
momiana,1
momma,6
mommy,4
mon,5
mona,2
moncler,2
monday,10
money,157
monkey,1
monopoly,2
monsoon,2
monsta,1
monster,5
montage,1
montana,5
monte,1
month,20
moo,1
mood,16
moon,17
moonbeam,1
moonlight,7
moonlit,1
moonwalk,1
moonwalkin,1
moonwalking,1
mop,3
moppin,1
moral,1
morally,1
mordiendo,1
morenita,2
morf,1
morgue,1
mormon,1
mornin,9
morning,42
morocco,1
morrison,1
mortgage,1
moscato,2
mosey,1
mosh,3
moshpit,2
mostly,1
motel,2
moth,3
mothafucka,2
mothafuckin,3
mother,16
motherfuck,2
motherfucka,1
motherfucker,16
motherfuckin,18
motherfucking,3
motherland,2
motion,9
motional,2
motivation,1
motive,1
motorcaded,1
motores,3
motown,1
motto,1
mouf,1
mountain,8
mournin,1
mouse,2
mouth,42
mouthful,1
move,81
moved,8
movida,1
movie,29
movin,25
moving,19
mowed,2
mower,1
mr,11
mrefu,2
msn,1
much,118
muchas,1
mucho,3
mud,11
muda,2
muddy,1
muerde,1
muerdo,1
mueve,2
muevelo,1
mueves,1
muevo,1
muffled,1
muggin,1
muhfucka,1
muhfuckin,1
mujer,1
mujere,1
mujeres,1
mula,2
mulah,1
mulsanne,3
multi,1
multiply,1
mum,3
mumble,1
mummy,1
munchies,1
municipals,1
murakami,1
murcielago,1
murda,5
murder,15
murderer,2
murk,1
musa,1
muscle,1
muse,1
museum,1
mushroom,1
music,37
musica,1
must,37
mustang,2
mustard,6
mute,3
mutombo,4
mutual,1
mutumbo,1
muy,1
muzzle,1
mvp,3
mwah,6
mykko,1
myopic,1
mysterious,4
mystery,2
mystified,1
myth,1
na,17
nacho,1
naci,1
nada,5
nadie,1
naeco,1
nagasaki,3
naggin,1
nah,65
nail,9
naive,2
naked,13
nala,1
name,87
named,4
nan,2
nana,2
nananana,2
nanananananana,2
nancy,1
nann,1
nantucket,3
naomi,1
nap,1
napalm,1
napkin,10
nappy,6
naqui,3
narc,3
narcissist,1
narco,1
narcotraficante,1
naruba,1
nascar,1
nasty,11
nat,3
nate,1
nathan,1
nation,5
natural,5
naturally,1
nature,7
naughtier,1
naughty,3
nauseous,2
navidad,1
navigate,1
navigation,1
navigator,1
navy,1
naw,4
nawf,8
nawfside,2
nba,5
near,22
neath,1
neck,54
necklace,12
need,305
needed,34
needin,2
needing,2
needle,1
needy,1
neek,1
neeko,1
neeky,1
neeson,1
negativity,1
negocio,1
negro,2
nehw,1
neighbor,4
neighborhood,5
neighbour,1
neiman,1
neither,1
nellaf,1
nelly,1
nem,3
nena,1
nene,3
neon,4
nephew,1
nerd,1
nerve,1
nervous,8
nessed,1
nest,2
net,6
netflix,1
netsil,1
network,2
nevada,1
never,351
new,164
newborn,1
newest,1
newfound,1
news,11
next,60
nibble,2
nice,35
nicer,2
nicest,1
nick,7
nicki,5
nickname,1
nicotine,1
niece,1
nigga,228
night,221
nightcrawlin,1
nightfall,2
nightgown,1
nightly,1
nightmare,2
nightrooms,1
nightstick,1
nighttime,1
nike,9
nile,1
nillaf,1
nine,24
ninety,1
ninguna,1
nip,7
nipping,1
nipple,2
nirvana,1
nitro,2
nle,2
noa,1
noah,1
noble,1
nobody,111
nobu,2
noche,2
nod,5
noggin,1
noise,2
noisy,1
nombre,1
nominated,3
non,6
none,20
nonsense,4
noo,1
noodle,2
nook,1
noon,6
noose,4
nope,11
norepinephrine,1
normal,6
normally,1
norman,2
normani,1
norris,1
north,12
northern,2
northside,3
nose,22
nosebleed,4
nosed,1
nostra,1
nota,1
notch,3
note,19
notepad,1
nother,6
nothin,77
nothing,107
notice,11
noticed,3
notion,2
noun,2
nova,6
novelty,1
novocaine,2
nowadays,5
nowembed,1
nowhere,20
nude,2
nueve,1
nuevo,1
nuff,1
nugget,1
nuh,3
numb,13
numbed,2
number,37
numbin,1
numbing,1
numeral,2
numero,1
nun,1
nurse,1
nursing,1
nut,10
nutty,1
nyc,2
nylon,1
nypd,1
oa,1
oah,1
oak,2
oakland,2
oat,1
oath,2
ob,1
obama,4
obese,1
obey,1
objection,1
oblige,2
oblivion,1
obscene,1
obscurity,1
observe,2
observer,1
obsessed,3
obsessin,2
obsession,1
obsessive,1
obsessively,1
obstacle,1
obtuse,1
obvious,7
obviously,1
ocb,1
occupied,1
ocd,2
ocean,22
october,3
od,6
odd,2
oddity,1
odds,7
odell,2
oder,1
ody,1
offended,2
offense,2
offering,1
office,1
official,3
offish,2
offline,2
offset,10
often,2
og,7
ogs,1
oh,473
ohh,9
oho,1
oi,1
oido,1
oil,1
okay,92
okurr,3
okurrr,1
ol,4
old,77
olden,1
older,10
oli,1
olive,1
ollie,1
olor,1
oluwa,2
oluwaburna,2
olvidar,1
olvido,1
olympia,1
olympus,1
omelet,1
one,402
ong,1
onika,1
online,1
onto,10
onyx,1
oo,2
oof,2
oogie,1
ooh,235
ool,2
ooo,2
oooh,5
oooo,1
oooohhh,1
oooooh,2
ooooooh,1
oops,2
ope,2
open,64
opened,5
opening,1
openly,1
operation,1
operator,2
opinion,5
opinionated,1
opp,12
opponent,4
opportune,1
opposite,3
opposition,1
opps,27
optic,2
optimus,1
option,5
orange,1
orbit,1
order,4
ordered,5
orgasm,2
orientation,2
orlando,2
orleans,1
ornery,2
orphan,1
orty,1
osborne,1
oscar,2
oshun,1
ostrich,1
ot,3
others,7
otni,1
otra,1
otro,3
ou,2
ouch,1
ought,3
ouija,3
ounce,5
ourself,1
outcast,1
outcome,1
outdoor,1
outdoors,1
outdrew,1
outer,3
outfit,2
outgrew,1
outgrow,1
outkast,1
outlaw,2
outliner,2
outlive,1
outnumbered,1
outro,1
outshine,1
outside,49
outstandin,1
outstanding,1
outta,45
ov,1
ovation,2
ove,2
oven,4
overanalyzin,2
overcome,2
overdid,1
overdone,1
overdose,1
overdosin,1
overdosing,1
overdramatic,2
overdrive,1
overflow,1
overflowed,1
overload,2
overlooked,1
overnight,3
overpower,2
overreactin,1
overseas,14
oversee,1
overseer,1
overthink,6
overthinkin,2
overthinking,2
overthrew,1
overtime,4
overweight,2
overwhelmed,2
ovo,1
ow,5
owe,7
owen,1
owl,2
owned,1
owner,1
oxford,2
oxygen,2
pa,35
pablo,1
pac,3
pace,8
pacing,3
pacino,1
pack,22
packed,3
packet,1
packin,9
packing,1
pad,9
pada,3
page,4
pageant,1
paged,1
paid,18
pain,62
paine,1
paint,12
painted,5
paintin,2
pair,9
pajama,2
palace,1
palette,1
pallet,1
palm,9
palo,2
paltrow,1
pam,3
pan,8
panamera,1
panic,3
panicked,2
panickin,3
panini,3
panorama,1
panoramic,3
pant,14
pantisito,3
panty,3
pap,1
papa,1
paparazzo,2
paper,14
papes,1
papi,2
papkins,3
papoose,1
par,2
para,2
parachute,1
parade,4
paradise,19
paraglide,1
paragraph,2
paralyzed,1
paramedic,1
paranoia,3
paranoid,8
paraphernalia,1
parar,1
parasitic,1
pardon,1
pare,1
parecemo,1
pared,1
parent,5
paris,6
park,25
parka,1
parked,5
parking,3
parmesan,1
parrie,1
parson,1
part,45
partake,1
parted,1
partial,1
partir,2
partition,1
partly,1
partment,1
partner,8
partridge,1
party,72
partyin,1
pasito,3
paso,1
passed,6
passenger,2
passin,3
passing,3
passion,3
passionate,3
passive,1
passport,4
past,48
pasta,1
paste,1
pastilla,2
pastor,2
patch,2
patek,25
pateks,2
patent,1
path,3
patience,13
patient,8
patiently,4
patio,1
patricia,1
patrick,1
patrol,1
patron,5
pattern,3
pau,1
paul,2
pause,4
pavement,2
pavilion,1
pavin,1
pay,45
payback,1
payday,1
payin,5
paying,1
payroll,2
paystub,1
pea,1
peace,26
peaceful,4
peach,3
peachtree,2
peak,1
peanut,1
pear,1
pearl,4
pearland,2
pearly,2
pecan,1
pedal,6
pedazo,1
pedestal,2
pedic,2
pedro,1
pee,1
peek,3
peekaboo,1
peel,2
peelin,1
peep,7
peeped,1
peephole,1
peepin,1
pegada,1
pela,1
peli,1
pelican,3
peligrosa,1
pellegrino,1
pen,5
pena,1
pendant,1
pending,1
penelope,1
penis,1
penitentiary,3
penny,2
pensaban,1
pent,1
penthouse,9
people,86
pepper,2
peppermint,1
per,2
perc,5
perceived,1
percent,3
percentage,2
percocet,4
percocets,1
percs,9
percy,3
perdiste,1
perfect,26
perfection,1
perfectly,1
perform,4
performance,1
performin,1
perfume,4
perico,2
period,2
perky,1
perm,2
permanent,1
permission,1
permit,1
pero,12
perro,1
perry,1
perserverin,1
persistent,1
person,13
persona,1
personal,5
personality,2
persuading,1
peso,3
pessimistic,1
peta,1
petal,1
pete,2
peter,4
petty,3
pew,4
phantom,18
pharmacy,1
pharrell,2
phase,3
phew,1
philipp,1
philippe,1
philly,3
phone,70
phoned,1
phony,3
photo,10
photograph,1
photoshoots,1
photoshop,1
phrase,1
physical,5
physically,1
pi,1
piana,1
pic,13
pick,40
picked,11
picket,2
pickin,15
picking,1
pickle,3
picky,1
pico,1
picture,26
pide,2
pie,8
piece,21
pig,4
pigeon,2
piggy,3
pigment,1
pikachu,2
pile,2
piled,1
pilin,1
pill,23
pillies,1
pillow,1
pilot,1
pimp,7
pimpin,6
pimple,2
pin,7
pina,1
pinch,1
pinche,1
pinched,1
pine,1
ping,1
pink,12
pinkie,1
pinkprint,1
pinky,6
pinned,1
pinot,2
pint,6
pipe,9
piper,1
pipin,1
piping,1
pippen,2
pippi,1
piranha,2
piss,14
pissed,3
pista,1
pistol,18
pit,7
pitbull,1
pitchin,1
pito,1
pitt,3
pity,4
pj,3
place,97
plague,2
plain,9
plan,42
plane,15
planet,5
planned,5
plannin,4
plant,3
plaque,6
plastic,4
plat,1
plata,1
plate,10
plath,1
platinum,14
platypus,3
play,128
playboy,1
played,15
player,9
playin,39
playing,26
playlist,3
please,83
pleased,1
pleasin,1
pleasure,3
pleh,1
plein,1
plenty,7
plinko,1
plomo,1
plot,5
plottin,6
plotting,1
plp,3
plug,14
plum,1
plump,1
plus,8
pluto,3
pm,3
pnb,1
pneumonia,2
po,4
pocket,38
poco,2
pocus,1
poem,1
poet,2
poetry,2
point,30
pointed,1
pointer,6
poison,6
poisoned,1
poisoning,1
poisonous,1
poke,3
pokemon,1
polar,1
pole,13
poled,1
police,12
polish,1
polite,2
political,1
polka,1
pollo,1
pollution,1
polo,4
pologies,1
pom,1
pon,2
pone,2
ponerla,1
pongo,2
pony,1
poodle,3
pooh,1
pool,12
poor,9
pop,69
popcorn,3
popeye,2
popped,14
popper,3
poppin,39
popping,9
popsicle,1
popstar,1
por,7
porch,9
porn,1
porque,7
porsche,15
port,2
portion,1
portland,2
pose,5
posed,11
position,1
positivity,1
positivos,1
posse,2
possessed,1
possessive,2
possibility,1
possible,2
post,21
postal,2
postcard,2
posted,4
poster,3
postin,3
postmate,1
postmates,1
posture,1
posty,2
pot,9
potato,2
potential,3
potion,2
potter,2
pouch,1
pound,13
poupon,1
pour,25
poured,4
pourin,19
pouring,3
pout,2
pouted,1
poverty,4
pow,8
powder,3
power,23
powerful,2
pra,1
practically,2
practice,4
prada,14
pradas,1
praise,6
praising,1
prancin,1
prawn,2
pray,32
prayed,4
prayer,11
prayin,8
praying,4
pre,1
preach,1
preacher,3
preachin,2
preaching,1
preachy,2
precinct,1
precious,4
precise,3
precisely,1
precision,1
predicament,1
predict,1
prefer,3
preferred,2
pregnant,3
prego,1
pregunta,1
premonition,1
prende,3
prenups,2
prepare,3
prepared,4
preparing,1
presale,1
prescott,3
prescribe,1
prescription,1
presence,4
present,9
president,4
presidential,1
press,7
pressed,2
pressin,4
pressing,1
pressure,8
pretend,20
pretended,1
pretendin,1
pretending,2
pretendo,2
pretentious,1
prettiest,3
pretty,50
prevail,4
prey,5
preyed,2
price,23
priceless,1
pricey,1
prick,1
pride,18
prime,3
primrose,2
prince,2
princess,5
print,2
printer,1
printing,1
prison,4
prius,2
privacy,4
private,17
prize,10
pro,2
prob,1
probably,40
problem,36
problema,1
process,2
produced,2
producer,1
product,5
profane,1
professional,2
profile,3
profit,5
profound,1
prohibido,1
project,13
projected,1
prolly,20
prom,2
promethazine,1
promise,41
promised,3
promo,3
promoter,1
promotin,1
promotion,1
prong,1
pronounce,2
proof,4
propane,1
propeller,2
propellin,1
proper,3
property,1
prophecy,2
prophet,1
propio,2
proportion,1
prospero,1
prostituters,1
protect,3
protectin,1
protection,2
protective,1
protein,1
prototype,1
proud,12
proudly,1
prove,10
provoca,1
provolone,1
prozac,2
prr,1
prrt,2
pryor,1
psha,1
pshh,1
psychedelics,1
psychiatric,1
psycho,9
psychopath,1
psychopathic,1
pu,3
pub,2
public,8
puck,2
puddin,1
pudding,1
puddle,4
puddycat,1
puede,2
puerto,1
puffed,2
puffin,1
puking,1
pull,110
pulled,18
pullin,21
pulling,7
pulse,3
pum,4
puma,2
pump,5
pumpgun,1
pumpin,3
pumpkin,2
punani,3
punch,2
punched,2
punchin,1
punished,1
punishment,1
punk,4
punt,3
puppet,2
puppy,2
purchase,2
purchased,2
pure,8
purest,2
purge,2
purp,1
purple,8
purpose,2
purpp,1
purps,2
purse,4
push,34
pushed,3
pushin,7
pushing,3
pussy,65
put,225
puta,2
puto,1
puttin,10
putting,5
pyramid,2
pyrex,2
pyro,1
qiqi,1
quad,1
quake,1
qualified,2
quarter,13
quavo,2
quay,1
que,18
queen,23
queseria,2
quest,1
question,21
queue,1
quick,22
quicker,4
quickest,1
quickly,5
quien,1
quieras,1
quiere,5
quiero,6
quiet,22
quietly,2
quik,1
quintuplet,1
quiso,1
quit,16
quita,1
quite,6
quitter,1
quittin,2
quote,4
ra,2
rabbi,1
rabbit,1
rabies,3
race,8
racetrack,1
rachel,3
rachet,2
racin,7
racing,4
rack,50
rackades,1
racketeering,1
rackie,1
radar,1
radical,2
radio,7
radric,1
raf,2
raffle,1
rag,1
rage,1
ragu,3
rah,4
raid,1
raided,1
rain,38
rainbow,8
raindrop,1
rained,1
rainin,2
raining,1
rainy,4
raise,16
raised,7
raiser,1
raisin,3
raising,1
rake,2
raking,1
ramada,1
rambo,1
rambunctious,1
ramen,1
ramp,2
ran,33
ranch,2
random,1
randomness,1
randy,1
rang,1
range,7
ranger,1
rank,1
ransom,7
rap,40
rapidito,1
rapper,21
rappin,13
rapping,2
rare,6
rarely,1
rari,19
rascal,1
rase,1
rasta,2
rat,10
ratchet,1
rate,3
rather,27
rating,1
ratted,1
rattpack,2
rave,3
raw,16
raww,1
ray,7
reach,25
reached,1
reachin,4
reaching,7
react,2
reacted,1
reactin,1
reaction,4
read,27
reader,1
readin,2
reading,7
ready,32
reaganomics,2
real,125
realer,1
realest,5
realistic,1
reality,2
realize,6
realized,2
really,164
reap,1
reaper,2
reapin,1
reappear,1
rear,1
rearrange,3
rearview,2
reason,53
reasoned,1
reassemble,1
rebate,1
rebecca,1
rebel,1
reboot,1
rebound,4
rebuild,2
rebuildin,2
rebukin,2
recall,2
recap,1
receipt,4
receive,2
recent,1
recipe,8
reciprocal,1
reciprocated,1
reckless,5
reckon,1
reclama,1
recline,1
reclined,2
recognise,1
recognition,1
recognize,3
record,22
recordar,1
recordin,2
recover,1
red,57
redbone,1
redd,2
redeye,1
reeboks,1
reef,3
reefer,3
reek,1
reel,3
ref,1
referee,1
reflect,2
reflection,7
refrain,1
refuse,2
refused,1
regard,2
regardless,4
reggie,2
regis,1
regret,11
regretted,3
regular,12
rehearse,1
rehtorb,1
reid,1
reign,4
reimburse,1
reincarnated,1
reindeer,6
relapsed,2
relate,6
relationship,3
relax,4
relaxed,1
relaxin,1
relaxing,2
release,3
relevant,2
relieved,3
reliever,1
religion,5
relish,4
relivin,1
reloaded,1
relocate,1
reluctancy,1
rely,2
remain,4
remaining,1
remedy,1
remember,61
remembered,2
remembering,1
remembers,2
remind,12
reminded,3
reminder,1
remindin,2
reminding,2
reminds,2
reminisce,4
reminiscin,3
reminiscing,2
remix,4
remixed,2
remy,2
rent,9
rental,1
rented,5
rep,4
repaid,1
reparation,1
repeat,11
repellent,1
repent,2
replace,8
replaced,2
replay,2
replayin,1
replicate,1
replied,1
reply,9
repo,3
reporter,1
reppin,1
represent,4
representin,1
republican,1
reputation,2
request,1
reroute,1
rerouted,1
rescue,3
resents,1
reservation,1
reset,3
resha,1
reside,1
residency,1
resident,1
residual,1
residue,1
resigned,2
resilient,1
resist,1
resistance,1
resource,1
respect,22
respond,1
responde,1
response,2
responsible,1
rest,30
restaurant,1
rested,1
restin,1
restless,2
restore,2
resume,3
retail,3
retarded,1
retirement,1
retreat,1
retro,1
return,3
returnin,1
reveal,1
revelation,2
reven,1
revenge,2
revenue,1
revered,1
reverend,1
reverse,4
review,1
revolution,2
revolver,2
revolves,1
revvin,2
rewind,8
rewire,1
rewrite,3
rewritin,1
rex,4
rhino,2
rhone,1
rhrr,1
rhyme,9
rhymed,3
rhymin,1
rhyming,2
rhythm,5
ri,2
riaf,1
ribbon,3
ric,4
rica,1
rican,1
ricchy,1
rice,2
rich,69
richard,17
richer,3
richest,1
rick,4
rickey,1
ricky,6
rid,4
riddim,1
riddle,1
ride,99
rider,11
ridicule,1
ridiculed,1
ridiculous,1
ridin,39
riding,18
right,252
righteous,3
righteousness,1
rihanna,1
rim,5
rima,1
rimowa,1
ring,58
ringed,1
ringin,5
ringing,10
rinse,2
rinsed,2
riot,4
rip,6
ripped,3
rippin,2
ripping,2
rise,22
riser,1
rising,2
risk,7
risked,2
risking,3
risky,2
ritalin,2
ritual,1
rival,1
river,7
rkive,1
rm,1
road,56
roadkill,1
roam,2
roamin,1
roar,2
roarin,1
roasting,2
rob,5
robbed,4
robber,2
robbery,2
robbin,5
robbins,1
robin,2
robo,1
robotic,1
roca,1
rocco,2
rock,51
rocked,1
rockefeller,1
rocket,10
rockin,9
rocking,7
rockstar,6
rockwell,1
rocky,3
rod,4
roddy,3
rode,3
rodent,1
rodeo,6
roger,3
rogue,1
role,4
rolex,3
roll,90
rolled,8
roller,1
rollercoaster,2
rollie,10
rollin,19
rolling,11
roman,1
romance,3
romantic,1
rome,3
romo,2
rompe,1
roof,28
rooftop,3
rookie,3
room,64
roommate,2
rootin,1
rooty,1
ropa,2
rope,4
rosa,1
rosaleem,1
rose,19
rosita,2
ross,6
rosy,4
rot,3
rotate,2
rotten,1
rotting,1
rouf,1
rough,6
roughly,1
round,65
route,5
routine,2
rover,9
row,4
rowdy,1
rowland,1
roxanne,2
roxx,2
royal,1
royalty,3
royce,13
rra,1
rrah,2
rraow,1
rrr,2
rrrat,1
rrrrrrr,1
rub,2
rubber,7
rubbin,3
rubble,1
rude,3
rudolph,2
rudy,2
rug,3
rugby,1
ruger,2
rugers,1
rugrat,1
ruin,4
ruined,2
rule,20
ruler,1
rum,4
rumba,3
rumble,2
ruminating,1
rumor,3
rump,2
rumpelstiltskin,1
run,122
runaround,2
runnin,68
running,46
runtz,2
runway,1
ruoy,2
rush,2
rushin,2
russell,1
russia,3
russian,2
ruth,1
rvssian,1
rwanda,1
ry,2
ryan,2
rywhere,1
sabe,4
sabes,1
sable,3
sabotaging,1
sack,4
saco,1
sacred,1
sacrifice,5
sad,30
saddest,1
sade,1
sadie,1
sadist,1
sadly,2
sadness,1
safari,4
safe,34
sag,3
saga,1
sahara,1
said,234
sail,1
sailed,1
sailin,1
sailing,4
sailor,1
saint,13
saito,2
saiyan,1
sake,7
salam,1
salary,1
sale,5
saleen,1
salen,2
salimo,1
salon,3
salsa,1
salt,4
salty,3
salute,1
salvation,1
sam,2
sammy,1
san,2
sana,1
sanctuary,2
sand,10
sandal,1
sandman,1
sandokan,1
sandwich,3
sandy,1
sane,1
sang,3
sanity,1
santa,23
santana,1
santo,2
sap,1
sapphire,2
sashimi,2
sat,7
satan,2
satisfaction,1
satisfactory,2
satisfy,1
sativa,1
saturated,1
saturday,7
saturn,2
sauce,15
saucin,1
saucing,1
saucy,4
saudi,1
sauna,3
savage,24
save,54
saved,14
savin,4
saving,8
savior,2
saviour,1
saw,45
sawed,3
saxon,1
saxophone,1
say,362
sayin,39
saying,23
sb,2
scale,4
scallop,1
scammer,1
scammin,2
scandalous,3
scantron,2
scar,15
scare,3
scared,38
scarface,2
scarier,1
scarlett,1
scarn,1
scarred,5
scary,11
scatpack,1
scatter,2
scattered,1
scatterin,3
scene,12
scenery,1
scenic,1
scent,2
scented,2
schedule,2
scheme,4
schemin,2
scheming,1
scholar,1
school,49
science,4
scissors,1
scold,2
scoop,3
scootch,1
scooter,2
scope,3
score,6
scoreboard,1
scorpio,1
scorpion,1
scott,2
scottie,1
scotty,1
scout,1
scram,2
scrap,1
scrape,1
scrapin,2
scratch,7
scream,22
screamin,10
screaming,5
screen,5
screw,3
screwball,1
screwed,3
screwin,2
scrimmage,4
scripture,1
scrolling,1
scrub,2
scuba,1
scuffle,1
sculpture,1
scum,1
scumbag,1
scurry,2
se,11
sea,13
seacrest,1
seafood,2
seal,7
sealed,2
seam,4
sean,5
search,5
searchin,6
searching,8
seashell,1
seashore,1
seasick,1
season,30
seat,26
seatbelt,1
seater,2
seattle,2
sec,2
secluded,1
second,18
secondhand,1
secret,25
section,10
secured,2
security,6
sed,1
seduce,2
see,373
seed,6
seein,12
seeing,7
seek,2
seekin,2
seeking,1
seem,28
seemed,4
seems,8
seen,66
seesaw,1
seguire,2
seizure,1
selassie,1
selena,3
self,21
selfie,2
selfies,1
selfish,8
sell,21
sellin,12
selling,6
semen,2
semi,7
sen,3
send,37
sendin,8
sending,5
sends,2
senorita,3
sense,16
sensei,1
sensies,1
sensitive,1
sent,20
sentence,1
sentimental,1
sentir,1
separate,1
separated,1
separating,1
separation,1
seq,2
sequel,3
ser,1
seraph,1
serena,2
serengeti,1
serge,1
sergeant,2
series,2
serious,8
seriously,2
serpent,1
serve,4
served,1
service,1
servicin,1
servin,2
serving,2
sesame,1
session,1
set,41
setlist,2
settin,3
setting,4
settle,7
settled,2
settlin,1
seven,10
seventeen,2
seventeenth,1
seventy,1
several,2
severed,2
sews,1
sex,18
sexual,2
sexually,1
sexy,7
seye,1
sha,1
shackle,1
shade,18
shadow,6
shadowing,1
shady,6
shake,31
shaken,2
shakin,4
shaking,6
shall,6
shallow,1
shalt,1
shamble,1
shame,10
shameless,3
shampoo,2
shank,1
shape,7
shaped,4
shapeless,1
shaq,3
shaqtin,2
share,13
sharin,1
sharing,3
shark,7
sharp,2
sharpen,2
shashasha,2
shatter,4
shattering,1
shatters,1
shawties,7
shawty,53
sheba,1
sheck,3
shed,3
sheddin,1
sheep,5
sheeran,1
sheesh,3
sheet,10
shelf,7
shell,4
shelltoes,1
sheneneh,2
shenenehs,3
shepherd,1
shh,3
shield,1
shiftin,1
shine,33
shinin,5
shining,9
shiny,4
ship,6
shipped,1
shirt,19
shit,272
shittin,2
shitty,2
shmurda,1
sho,2
shock,2
shocked,3
shocking,1
shoe,22
shoestring,2
shook,8
shoot,57
shooter,14
shootin,11
shooting,3
shootout,2
shop,9
shoppin,7
shopping,7
shore,5
shoreditch,1
short,11
shorter,3
shorty,20
shot,66
shotgun,4
shotta,5
shottas,5
shotty,1
shoulda,6
shoulder,21
shout,14
shouted,2
shoutout,3
shove,1
shovel,1
shoving,2
show,147
showed,12
shower,6
showin,9
showing,5
showroom,1
shred,1
shrimp,2
shrooms,2
shui,2
shut,22
shuttin,1
shutting,1
shuttle,2
shy,9
si,14
sick,29
sickenin,2
sicker,1
sickly,1
sicko,1
sid,1
side,96
sided,1
sidewalk,3
sideways,5
sidi,1
siempre,1
siento,3
siesta,3
siga,1
sigel,1
sight,30
sign,34
signal,3
signed,3
signing,1
sigo,1
siht,1
sike,1
silence,15
silent,9
silhouette,1
silk,1
silly,6
silo,1
